0.55	0.617083	0	1	11
0.52	0.612212	0	1	11
0.49	0.613475	0	1	11
0.46	0.609321	0	1	11
0.43	0.616514	0	1	11
0.4	0.620324	0	1	11
0.388475	0.556797	-1	0	11
0.390597	0.521875	-1	0	11
0.390697	0.490234	-1	0	11
0.384699	0.46	-1	0	11
0.391335	0.43	-1	0	11
0.437695	0.429175	0	-1	12
0.472617	0.428115	0	-1	12
0.51	0.421882	0	-1	12
0.547383	0.418674	0	-1	12
0.579019	0.465	1	0	12
0.58588	0.495	1	0	12
0.581123	0.525	1	0	12
0.575169	0.555	1	0	12
0.575536	0.585	1	0	12
0.535	0.576206	0	1	12
0.505	0.57734	0	1	12
0.475	0.572565	0	1	12
0.445	0.575908	0	1	12
0.404619	0.584571	0	1	12
0.424296	0.539336	-1	0	12
0.422077	0.506055	-1	0	12
0.427175	0.475117	-1	0	12
0.491309	0.461512	0	-1	13
0.528691	0.458777	0	-1	13
0.550736	0.51	1	0	13
0.543978	0.54	1	0	13
0.49	0.543129	0	1	13
0.46	0.540726	0	1	13
0.51	0.49837	0	-1	14
0.475	0.504593	0	1	14
